Time Stamp,CAN ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Flag
1478198377,440,8,ff,0,0,0,ff,ce,8,0,Normal
1478198377,316,8,5,21,70,9,21,21,0,6f,Normal
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,260,8,19,21,21,30,8,8e,6b,1b,Normal
1478198377,02a0,8,24,0,9a,1d,97,2,bd,0,Normal
1478198377,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478198377,545,8,d8,0,0,89,0,0,0,0,Normal
1478198377,2,8,0,0,0,0,0,1,9,b3,Normal
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,130,8,18,80,0,ff,6,80,9,5e,Normal
1478198377,131,8,fb,7f,0,0,4a,7f,9,2d,Normal
1478198377,140,8,0,0,0,0,6,26,29,bd,Normal
1478198377,350,8,5,20,f4,68,77,0,0,ce,Normal
1478198377,043f,8,0,40,60,ff,7e,cc,8,0,Normal
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,440,8,ff,0,0,0,ff,cc,8,0,Normal
1478198377,316,8,5,21,6c,9,21,21,0,6f,Normal
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,260,8,19,21,21,30,8,8e,6b,2c,Normal
1478198377,02a0,8,44,0,9a,1d,97,2,bd,0,Normal
1478198377,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478198377,545,8,d8,59,0,89,0,0,0,0,Normal
1478198377,04f0,8,0,0,0,80,0,69,d1,13,Normal
1478198377,430,8,0,0,0,0,0,0,0,0,Normal
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478198377,01f1,8,8,0,0,0,0,0,0,0,Normal
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,2,8,0,0,0,0,0,1,0a,94,Normal
1478198377,350,8,5,20,4,68,77,0,0,3e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,18,80,0,ff,1b,80,0a,e4,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,0,80,0,0,4c,7f,0a,9a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,8,25,2a,47,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cb,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cb,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,3c,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,64,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,21,6c,9,21,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,8a,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,1,0b,89,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,1a,80,0,ff,37,80,0b,79,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,9,80,0,0,46,7f,0b,7,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,0a,20,2b,38,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,14,68,77,0,0,2e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cd,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cd,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,21,6c,9,21,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,9,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,4,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,24,68,77,0,0,1e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cf,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,1a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,24,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,21,6c,9,21,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cf,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,88,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,05f0,2,1,0,Normal,,,,,,
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,1,0d,c7,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,1f,80,0,ff,1b,80,0d,39,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,21,6c,9,21,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,2b,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,44,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,d0,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,04f0,8,0,0,0,80,0,69,d1,13,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,89,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,10,27,2e,bf,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,44,68,77,0,0,7e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,1a,80,0,ff,fa,7f,0f,69,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,ee,7f,0,0,3d,7f,0f,2c,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,12,25,2f,39,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,54,68,77,0,0,6e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cc,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cc,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,22,60,9,22,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,22,22,30,8,8e,6e,5,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,4,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,0c,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,04f0,8,0,0,0,80,0,69,d1,13,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,8a,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,690,8,0,0,1,0,a0,22,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,430,8,0,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,22,60,9,22,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,22,22,30,8,8e,6e,16,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,24,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,0c,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cc,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cc,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,8a,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,1,1,5b,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,11,80,0,ff,8,80,1,30,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,f2,7f,0,0,52,7f,1,5e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,16,0,21,8d,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,74,68,77,0,0,4e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,ce,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,ce,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,0e,80,0,ff,e5,7f,3,bb,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,5,80,0,0,3a,7f,3,16,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,4,0,23,ac,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,94,68,77,0,0,ae,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cb,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cb,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,22,6c,9,22,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,430,8,0,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,01f1,8,8,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,3,4,aa,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,11,80,0,ff,14,80,4,4b,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,0e,80,0,0,39,7f,4,fc,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,2,13,24,9a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,a4,68,77,0,0,9e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,3c,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,64,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,0c,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,ce,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,ce,8,0,Normal
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,545,8,d8,0,0,89,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,01f1,8,8,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,3,0a,0c,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,4,68,77,0,0,3e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,11,80,0,ff,21,80,0a,4c,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,25,80,0,0,4f,7f,0a,4d,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,0e,22,2a,bb,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,21,68,9,21,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,22,30,8,8e,6c,3b,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,64,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,40,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cb,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cb,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,89,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,690,8,0,0,1,0,a0,22,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,3,0b,11,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,16,80,0,ff,20,80,0b,50,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,1b,80,0,0,4f,7f,0b,87,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,10,28,2b,75,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,14,68,77,0,0,2e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,cc,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,cc,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,9,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,430,8,0,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6b,1b,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,24,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,40,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,ce,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,ce,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,89,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,3,0d,5f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,13,80,0,ff,fc,7f,0d,d9,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,fb,7f,0,0,3f,7f,0d,98,Normal
1478198377,260,8,19,21,21,30,8,8e,6c,2b,Normal
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,3,0e,78,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,13,80,0,ff,15,80,0e,ac,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,0,80,0,0,3d,7f,0e,29,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,16,20,2e,43,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,44,68,77,0,0,7e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,3c,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,64,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,21,70,9,21,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,40,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,c9,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,c9,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,8a,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,2,8,0,0,0,0,0,3,0f,65,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,153,8,0,21,10,ff,0,ff,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,130,8,13,80,0,ff,2d,80,0f,95,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,131,8,0,80,0,0,39,7f,0f,32,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,140,8,0,0,0,0,18,24,2f,7a,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,350,8,5,20,54,68,77,0,0,6e,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,370,8,0,20,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,043f,8,0,40,60,ff,7e,c8,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,440,8,ff,0,0,0,ff,c8,8,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,316,8,5,21,70,9,21,21,0,6f,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,018f,8,fe,5b,0,0,0,3c,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,260,8,19,21,21,30,8,8e,6c,9,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02a0,8,4,0,9a,1d,97,2,bd,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,329,8,86,bb,7f,14,11,20,0,14,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,04f0,8,0,0,0,80,0,69,d1,13,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,545,8,d8,0,0,89,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,430,8,0,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
1478198377,02c0,8,14,0,0,0,0,0,0,0,Normal
1478198377,0,8,0,0,0,0,0,0,0,0,DOS
